四川电信,#genre#
河北卫视,http://1.70.35.14:8083/udp/239.1.1.48:8048
广东卫视,http://1.70.35.14:8083/udp/239.1.1.49:8049
江西卫视,http://1.70.35.14:8083/udp/239.1.1.52:8052
上海动漫秀场,http://1.70.35.14:8083/udp/239.1.1.80:8080
上海都市剧场,http://1.70.35.14:8083/udp/239.1.1.81:8081
上海纪实人文,http://1.70.35.14:8083/udp/239.1.1.45:8045
上海生活时尚,http://1.70.35.14:8083/udp/239.1.1.76:8076
上海法治天地,http://1.70.35.14:8083/udp/239.1.1.79:8079
上海金色学堂,http://1.70.35.14:8083/udp/239.1.1.82:8082
上海游戏风云,http://1.70.35.14:8083/udp/239.1.1.83:8083
上海乐游纪实,http://1.70.35.14:8083/udp/239.1.1.84:8084
上海东方财经,http://1.70.35.14:8083/udp/239.1.1.85:8085
湖南金鹰纪实,http://1.70.35.14:8083/udp/239.1.1.63:8063
湖南快乐垂钓,http://1.70.35.14:8083/udp/239.1.1.86:8086
湖南茶频道,http://1.70.35.14:8083/udp/239.1.1.77:8077
魅力足球,http://1.70.35.14:8083/udp/239.1.1.75:8075
北京电信,#genre#
北京卫视,http://124.220.4.191:4022/udp/225.1.8.21:8002
BRTV文艺频道,http://124.220.4.191:4022/udp/225.1.8.22:8002
BRTV科教频道,http://124.220.4.191:4022/udp/225.1.8.105:8002
BRTV影视频道,http://124.220.4.191:4022/udp/225.1.8.82:8000
BRTV财经频道,http://124.220.4.191:4022/udp/225.1.8.106:8002
BRTV体育频道,http://124.220.4.191:4022/udp/225.1.8.23:8002
BRTV生活频道,http://124.220.4.191:4022/udp/225.1.8.108:8002
BRTV新闻频道,http://124.220.4.191:4022/udp/225.1.8.83:8000
BRTV卡酷少儿,http://124.220.4.191:4022/udp/225.1.8.35:8000
房山电视台,http://124.220.4.191:4022/udp/225.1.8.68:8002
朝阳融媒,http://124.220.4.191:4022/udp/225.1.8.69:8002
北京IPTV淘精彩,http://124.220.4.191:4022/udp/225.1.8.33:8002
北京IPTV淘BABY,http://124.220.4.191:4022/udp/225.1.8.36:8002
北京IPTV淘剧场,http://124.220.4.191:4022/udp/225.1.8.37:8002
北京IPTV淘电影,http://124.220.4.191:4022/udp/225.1.8.38:8002
北京IPTV淘娱乐,http://124.220.4.191:4022/udp/225.1.8.61:8002
北京IPTV萌宠TV,http://124.220.4.191:4022/udp/225.1.8.63:8002
北京IPTV4K超高清,http://124.220.4.191:4022/udp/225.1.8.211:8002
华数爱上4K,http://124.220.4.191:4022/udp/225.1.8.80:2000
重温经典,http://124.220.4.191:4022/udp/225.1.8.39:8002
CCTV-1综合,http://124.220.4.191:4022/udp/225.1.8.1:8008
CCTV-2财经,http://124.220.4.191:4022/udp/225.1.8.2:8084
CCTV-3综艺,http://124.220.4.191:4022/udp/225.1.8.88:8000
CCTV-4中文国际,http://124.220.4.191:4022/udp/225.1.8.4:8092
CCTV-5体育,http://124.220.4.191:4022/udp/225.1.8.89:8000
CCTV-6电影,http://124.220.4.191:4022/udp/225.1.8.84:8000
CCTV-7国防军事,http://124.220.4.191:4022/udp/225.1.8.7:8104
CCTV-8电视剧,http://124.220.4.191:4022/udp/225.1.8.85:8000
CCTV-9纪录,http://124.220.4.191:4022/udp/225.1.8.9:8112
CCTV-10科教,http://124.220.4.191:4022/udp/225.1.8.10:8116
CCTV-11戏曲,http://124.220.4.191:4022/udp/225.1.8.73:8120
CCTV-12社会与法,http://124.220.4.191:4022/udp/225.1.8.12:8124
CCTV-13新闻,http://124.220.4.191:4022/udp/225.1.8.168:8130
CCTV-14少儿,http://124.220.4.191:4022/udp/225.1.8.14:8132
CCTV-15音乐,http://124.220.4.191:4022/udp/225.1.8.74:8136
CCTV-17农业农村,http://124.220.4.191:4022/udp/225.1.8.17:8144
CCTV-5+体育赛事,http://124.220.4.191:4022/udp/225.1.8.20:8004
湖南卫视,http://124.220.4.191:4022/udp/225.1.8.41:8012
深圳卫视,http://124.220.4.191:4022/udp/225.1.8.43:8020
江苏卫视,http://124.220.4.191:4022/udp/225.1.8.44:8028
东方卫视,http://124.220.4.191:4022/udp/225.1.8.45:8032
浙江卫视,http://124.220.4.191:4022/udp/225.1.8.46:8036
湖北卫视,http://124.220.4.191:4022/udp/225.1.8.47:8044
天津卫视,http://124.220.4.191:4022/udp/225.1.8.48:8044
广东卫视,http://124.220.4.191:4022/udp/225.1.8.49:8048
山东卫视,http://124.220.4.191:4022/udp/225.1.8.50:8052
辽宁卫视,http://124.220.4.191:4022/udp/225.1.8.51:8056
安徽卫视,http://124.220.4.191:4022/udp/225.1.8.52:8064
河北卫视,http://124.220.4.191:4022/udp/225.1.8.76:8002
贵州卫视,http://124.220.4.191:4022/udp/225.1.8.77:8076
东南卫视,http://124.220.4.191:4022/udp/225.1.8.79:8148
江西卫视,http://124.220.4.191:4022/udp/225.1.8.171:8166
重庆卫视,http://124.220.4.191:4022/udp/225.1.8.172:8162
黑龙江卫视,http://124.220.4.191:4022/udp/225.1.8.42:8016
CETV-1,http://124.220.4.191:4022/udp/225.1.8.32:8152
湖南金鹰纪实,http://124.220.4.191:4022/udp/225.1.8.31:8156
上海纪实人文,http://124.220.4.191:4022/udp/225.1.8.53:8060
湖南快乐垂钓,http://124.220.4.191:4022/udp/225.1.8.71:8002
湖南茶频道,http://124.220.4.191:4022/udp/225.1.8.72:8002
北京卫视,http://124.220.4.191:4022/udp/225.1.8.21:8002
BRTV文艺频道,http://124.220.4.191:4022/udp/225.1.8.22:8002
BRTV科教频道,http://124.220.4.191:4022/udp/225.1.8.105:8002
BRTV影视频道,http://124.220.4.191:4022/udp/225.1.8.82:8000
BRTV财经频道,http://124.220.4.191:4022/udp/225.1.8.106:8002
BRTV体育频道,http://124.220.4.191:4022/udp/225.1.8.23:8002
BRTV生活频道,http://124.220.4.191:4022/udp/225.1.8.108:8002
BRTV新闻频道,http://124.220.4.191:4022/udp/225.1.8.83:8000
BRTV卡酷少儿,http://124.220.4.191:4022/udp/225.1.8.35:8000
房山电视台,http://124.220.4.191:4022/udp/225.1.8.68:8002
朝阳融媒,http://124.220.4.191:4022/udp/225.1.8.69:8002
北京IPTV淘精彩,http://124.220.4.191:4022/udp/225.1.8.33:8002
北京IPTV淘BABY,http://124.220.4.191:4022/udp/225.1.8.36:8002
北京IPTV淘剧场,http://124.220.4.191:4022/udp/225.1.8.37:8002
北京IPTV淘电影,http://124.220.4.191:4022/udp/225.1.8.38:8002
北京IPTV淘娱乐,http://124.220.4.191:4022/udp/225.1.8.61:8002
北京IPTV萌宠TV,http://124.220.4.191:4022/udp/225.1.8.63:8002
北京IPTV4K超高清,http://124.220.4.191:4022/udp/225.1.8.211:8002
华数爱上4K,http://124.220.4.191:4022/udp/225.1.8.80:2000
重温经典,http://124.220.4.191:4022/udp/225.1.8.39:8002
CCTV-1综合,http://124.220.4.191:4022/udp/225.1.8.1:8008
CCTV-2财经,http://124.220.4.191:4022/udp/225.1.8.2:8084
CCTV-3综艺,http://124.220.4.191:4022/udp/225.1.8.88:8000
CCTV-4中文国际,http://124.220.4.191:4022/udp/225.1.8.4:8092
CCTV-5体育,http://124.220.4.191:4022/udp/225.1.8.89:8000
CCTV-6电影,http://124.220.4.191:4022/udp/225.1.8.84:8000
CCTV-7国防军事,http://124.220.4.191:4022/udp/225.1.8.7:8104
CCTV-8电视剧,http://124.220.4.191:4022/udp/225.1.8.85:8000
CCTV-9纪录,http://124.220.4.191:4022/udp/225.1.8.9:8112
CCTV-10科教,http://124.220.4.191:4022/udp/225.1.8.10:8116
CCTV-11戏曲,http://124.220.4.191:4022/udp/225.1.8.73:8120
CCTV-12社会与法,http://124.220.4.191:4022/udp/225.1.8.12:8124
CCTV-13新闻,http://124.220.4.191:4022/udp/225.1.8.168:8130
CCTV-14少儿,http://124.220.4.191:4022/udp/225.1.8.14:8132
CCTV-15音乐,http://124.220.4.191:4022/udp/225.1.8.74:8136
CCTV-17农业农村,http://124.220.4.191:4022/udp/225.1.8.17:8144
CCTV-5+体育赛事,http://124.220.4.191:4022/udp/225.1.8.20:8004
湖南卫视,http://124.220.4.191:4022/udp/225.1.8.41:8012
深圳卫视,http://124.220.4.191:4022/udp/225.1.8.43:8020
江苏卫视,http://124.220.4.191:4022/udp/225.1.8.44:8028
东方卫视,http://124.220.4.191:4022/udp/225.1.8.45:8032
浙江卫视,http://124.220.4.191:4022/udp/225.1.8.46:8036
湖北卫视,http://124.220.4.191:4022/udp/225.1.8.47:8044
天津卫视,http://124.220.4.191:4022/udp/225.1.8.48:8044
广东卫视,http://124.220.4.191:4022/udp/225.1.8.49:8048
山东卫视,http://124.220.4.191:4022/udp/225.1.8.50:8052
辽宁卫视,http://124.220.4.191:4022/udp/225.1.8.51:8056
安徽卫视,http://124.220.4.191:4022/udp/225.1.8.52:8064
河北卫视,http://124.220.4.191:4022/udp/225.1.8.76:8002
贵州卫视,http://124.220.4.191:4022/udp/225.1.8.77:8076
东南卫视,http://124.220.4.191:4022/udp/225.1.8.79:8148
江西卫视,http://124.220.4.191:4022/udp/225.1.8.171:8166
重庆卫视,http://124.220.4.191:4022/udp/225.1.8.172:8162
黑龙江卫视,http://124.220.4.191:4022/udp/225.1.8.42:8016
CETV-1,http://124.220.4.191:4022/udp/225.1.8.32:8152
湖南金鹰纪实,http://124.220.4.191:4022/udp/225.1.8.31:8156
上海纪实人文,http://124.220.4.191:4022/udp/225.1.8.53:8060
湖南快乐垂钓,http://124.220.4.191:4022/udp/225.1.8.71:8002
湖南茶频道,http://124.220.4.191:4022/udp/225.1.8.72:8002
北京卫视,http://124.220.4.191:4022/udp/225.1.8.21:8002
BRTV文艺频道,http://124.220.4.191:4022/udp/225.1.8.22:8002
BRTV科教频道,http://124.220.4.191:4022/udp/225.1.8.105:8002
BRTV影视频道,http://124.220.4.191:4022/udp/225.1.8.82:8000
BRTV财经频道,http://124.220.4.191:4022/udp/225.1.8.106:8002
BRTV体育频道,http://124.220.4.191:4022/udp/225.1.8.23:8002
BRTV生活频道,http://124.220.4.191:4022/udp/225.1.8.108:8002
BRTV新闻频道,http://124.220.4.191:4022/udp/225.1.8.83:8000
BRTV卡酷少儿,http://124.220.4.191:4022/udp/225.1.8.35:8000
房山电视台,http://124.220.4.191:4022/udp/225.1.8.68:8002
朝阳融媒,http://124.220.4.191:4022/udp/225.1.8.69:8002
北京IPTV淘精彩,http://124.220.4.191:4022/udp/225.1.8.33:8002
北京IPTV淘BABY,http://124.220.4.191:4022/udp/225.1.8.36:8002
北京IPTV淘剧场,http://124.220.4.191:4022/udp/225.1.8.37:8002
北京IPTV淘电影,http://124.220.4.191:4022/udp/225.1.8.38:8002
北京IPTV淘娱乐,http://124.220.4.191:4022/udp/225.1.8.61:8002
北京IPTV萌宠TV,http://124.220.4.191:4022/udp/225.1.8.63:8002
北京IPTV4K超高清,http://124.220.4.191:4022/udp/225.1.8.211:8002
华数爱上4K,http://124.220.4.191:4022/udp/225.1.8.80:2000
重温经典,http://124.220.4.191:4022/udp/225.1.8.39:8002
CCTV-1综合,http://124.220.4.191:4022/udp/225.1.8.1:8008
CCTV-2财经,http://124.220.4.191:4022/udp/225.1.8.2:8084
CCTV-3综艺,http://124.220.4.191:4022/udp/225.1.8.88:8000
CCTV-4中文国际,http://124.220.4.191:4022/udp/225.1.8.4:8092
CCTV-5体育,http://124.220.4.191:4022/udp/225.1.8.89:8000
CCTV-6电影,http://124.220.4.191:4022/udp/225.1.8.84:8000
CCTV-7国防军事,http://124.220.4.191:4022/udp/225.1.8.7:8104
CCTV-8电视剧,http://124.220.4.191:4022/udp/225.1.8.85:8000
CCTV-9纪录,http://124.220.4.191:4022/udp/225.1.8.9:8112
CCTV-10科教,http://124.220.4.191:4022/udp/225.1.8.10:8116
CCTV-11戏曲,http://124.220.4.191:4022/udp/225.1.8.73:8120
CCTV-12社会与法,http://124.220.4.191:4022/udp/225.1.8.12:8124
CCTV-13新闻,http://124.220.4.191:4022/udp/225.1.8.168:8130
CCTV-14少儿,http://124.220.4.191:4022/udp/225.1.8.14:8132
CCTV-15音乐,http://124.220.4.191:4022/udp/225.1.8.74:8136
CCTV-17农业农村,http://124.220.4.191:4022/udp/225.1.8.17:8144
CCTV-5+体育赛事,http://124.220.4.191:4022/udp/225.1.8.20:8004
湖南卫视,http://124.220.4.191:4022/udp/225.1.8.41:8012
深圳卫视,http://124.220.4.191:4022/udp/225.1.8.43:8020
江苏卫视,http://124.220.4.191:4022/udp/225.1.8.44:8028
东方卫视,http://124.220.4.191:4022/udp/225.1.8.45:8032
浙江卫视,http://124.220.4.191:4022/udp/225.1.8.46:8036
湖北卫视,http://124.220.4.191:4022/udp/225.1.8.47:8044
天津卫视,http://124.220.4.191:4022/udp/225.1.8.48:8044
广东卫视,http://124.220.4.191:4022/udp/225.1.8.49:8048
山东卫视,http://124.220.4.191:4022/udp/225.1.8.50:8052
辽宁卫视,http://124.220.4.191:4022/udp/225.1.8.51:8056
安徽卫视,http://124.220.4.191:4022/udp/225.1.8.52:8064
河北卫视,http://124.220.4.191:4022/udp/225.1.8.76:8002
贵州卫视,http://124.220.4.191:4022/udp/225.1.8.77:8076
东南卫视,http://124.220.4.191:4022/udp/225.1.8.79:8148
江西卫视,http://124.220.4.191:4022/udp/225.1.8.171:8166
重庆卫视,http://124.220.4.191:4022/udp/225.1.8.172:8162
黑龙江卫视,http://124.220.4.191:4022/udp/225.1.8.42:8016
CETV-1,http://124.220.4.191:4022/udp/225.1.8.32:8152
湖南金鹰纪实,http://124.220.4.191:4022/udp/225.1.8.31:8156
上海纪实人文,http://124.220.4.191:4022/udp/225.1.8.53:8060
湖南快乐垂钓,http://124.220.4.191:4022/udp/225.1.8.71:8002
湖南茶频道,http://124.220.4.191:4022/udp/225.1.8.72:8002
北京卫视,http://124.220.4.191:4022/udp/225.1.8.21:8002
BRTV文艺频道,http://124.220.4.191:4022/udp/225.1.8.22:8002
BRTV科教频道,http://124.220.4.191:4022/udp/225.1.8.105:8002
BRTV影视频道,http://124.220.4.191:4022/udp/225.1.8.82:8000
BRTV财经频道,http://124.220.4.191:4022/udp/225.1.8.106:8002
BRTV体育频道,http://124.220.4.191:4022/udp/225.1.8.23:8002
BRTV生活频道,http://124.220.4.191:4022/udp/225.1.8.108:8002
BRTV新闻频道,http://124.220.4.191:4022/udp/225.1.8.83:8000
BRTV卡酷少儿,http://124.220.4.191:4022/udp/225.1.8.35:8000
房山电视台,http://124.220.4.191:4022/udp/225.1.8.68:8002
朝阳融媒,http://124.220.4.191:4022/udp/225.1.8.69:8002
北京IPTV淘精彩,http://124.220.4.191:4022/udp/225.1.8.33:8002
北京IPTV淘BABY,http://124.220.4.191:4022/udp/225.1.8.36:8002
北京IPTV淘剧场,http://124.220.4.191:4022/udp/225.1.8.37:8002
北京IPTV淘电影,http://124.220.4.191:4022/udp/225.1.8.38:8002
北京IPTV淘娱乐,http://124.220.4.191:4022/udp/225.1.8.61:8002
北京IPTV萌宠TV,http://124.220.4.191:4022/udp/225.1.8.63:8002
北京IPTV4K超高清,http://124.220.4.191:4022/udp/225.1.8.211:8002
华数爱上4K,http://124.220.4.191:4022/udp/225.1.8.80:2000
重温经典,http://124.220.4.191:4022/udp/225.1.8.39:8002
CCTV-1综合,http://124.220.4.191:4022/udp/225.1.8.1:8008
CCTV-2财经,http://124.220.4.191:4022/udp/225.1.8.2:8084
CCTV-3综艺,http://124.220.4.191:4022/udp/225.1.8.88:8000
CCTV-4中文国际,http://124.220.4.191:4022/udp/225.1.8.4:8092
CCTV-5体育,http://124.220.4.191:4022/udp/225.1.8.89:8000
CCTV-6电影,http://124.220.4.191:4022/udp/225.1.8.84:8000
CCTV-7国防军事,http://124.220.4.191:4022/udp/225.1.8.7:8104
CCTV-8电视剧,http://124.220.4.191:4022/udp/225.1.8.85:8000
CCTV-9纪录,http://124.220.4.191:4022/udp/225.1.8.9:8112
CCTV-10科教,http://124.220.4.191:4022/udp/225.1.8.10:8116
CCTV-11戏曲,http://124.220.4.191:4022/udp/225.1.8.73:8120
CCTV-12社会与法,http://124.220.4.191:4022/udp/225.1.8.12:8124
CCTV-13新闻,http://124.220.4.191:4022/udp/225.1.8.168:8130
CCTV-14少儿,http://124.220.4.191:4022/udp/225.1.8.14:8132
CCTV-15音乐,http://124.220.4.191:4022/udp/225.1.8.74:8136
CCTV-17农业农村,http://124.220.4.191:4022/udp/225.1.8.17:8144
CCTV-5+体育赛事,http://124.220.4.191:4022/udp/225.1.8.20:8004
湖南卫视,http://124.220.4.191:4022/udp/225.1.8.41:8012
深圳卫视,http://124.220.4.191:4022/udp/225.1.8.43:8020
江苏卫视,http://124.220.4.191:4022/udp/225.1.8.44:8028
东方卫视,http://124.220.4.191:4022/udp/225.1.8.45:8032
浙江卫视,http://124.220.4.191:4022/udp/225.1.8.46:8036
湖北卫视,http://124.220.4.191:4022/udp/225.1.8.47:8044
天津卫视,http://124.220.4.191:4022/udp/225.1.8.48:8044
广东卫视,http://124.220.4.191:4022/udp/225.1.8.49:8048
山东卫视,http://124.220.4.191:4022/udp/225.1.8.50:8052
辽宁卫视,http://124.220.4.191:4022/udp/225.1.8.51:8056
安徽卫视,http://124.220.4.191:4022/udp/225.1.8.52:8064
河北卫视,http://124.220.4.191:4022/udp/225.1.8.76:8002
贵州卫视,http://124.220.4.191:4022/udp/225.1.8.77:8076
东南卫视,http://124.220.4.191:4022/udp/225.1.8.79:8148
江西卫视,http://124.220.4.191:4022/udp/225.1.8.171:8166
重庆卫视,http://124.220.4.191:4022/udp/225.1.8.172:8162
黑龙江卫视,http://124.220.4.191:4022/udp/225.1.8.42:8016
CETV-1,http://124.220.4.191:4022/udp/225.1.8.32:8152
湖南金鹰纪实,http://124.220.4.191:4022/udp/225.1.8.31:8156
上海纪实人文,http://124.220.4.191:4022/udp/225.1.8.53:8060
湖南快乐垂钓,http://124.220.4.191:4022/udp/225.1.8.71:8002
湖南茶频道,http://124.220.4.191:4022/udp/225.1.8.72:8002
北京卫视,http://124.220.4.191:4022/udp/225.1.8.21:8002
BRTV文艺频道,http://124.220.4.191:4022/udp/225.1.8.22:8002
BRTV科教频道,http://124.220.4.191:4022/udp/225.1.8.105:8002
BRTV影视频道,http://124.220.4.191:4022/udp/225.1.8.82:8000
BRTV财经频道,http://124.220.4.191:4022/udp/225.1.8.106:8002
BRTV体育频道,http://124.220.4.191:4022/udp/225.1.8.23:8002
BRTV生活频道,http://124.220.4.191:4022/udp/225.1.8.108:8002
BRTV新闻频道,http://124.220.4.191:4022/udp/225.1.8.83:8000
BRTV卡酷少儿,http://124.220.4.191:4022/udp/225.1.8.35:8000
房山电视台,http://124.220.4.191:4022/udp/225.1.8.68:8002
朝阳融媒,http://124.220.4.191:4022/udp/225.1.8.69:8002
北京IPTV淘精彩,http://124.220.4.191:4022/udp/225.1.8.33:8002
北京IPTV淘BABY,http://124.220.4.191:4022/udp/225.1.8.36:8002
北京IPTV淘剧场,http://124.220.4.191:4022/udp/225.1.8.37:8002
北京IPTV淘电影,http://124.220.4.191:4022/udp/225.1.8.38:8002
北京IPTV淘娱乐,http://124.220.4.191:4022/udp/225.1.8.61:8002
北京IPTV萌宠TV,http://124.220.4.191:4022/udp/225.1.8.63:8002
北京IPTV4K超高清,http://124.220.4.191:4022/udp/225.1.8.211:8002
华数爱上4K,http://124.220.4.191:4022/udp/225.1.8.80:2000
重温经典,http://124.220.4.191:4022/udp/225.1.8.39:8002
CCTV-1综合,http://124.220.4.191:4022/udp/225.1.8.1:8008
CCTV-2财经,http://124.220.4.191:4022/udp/225.1.8.2:8084
CCTV-3综艺,http://124.220.4.191:4022/udp/225.1.8.88:8000
CCTV-4中文国际,http://124.220.4.191:4022/udp/225.1.8.4:8092
CCTV-5体育,http://124.220.4.191:4022/udp/225.1.8.89:8000
CCTV-6电影,http://124.220.4.191:4022/udp/225.1.8.84:8000
CCTV-7国防军事,http://124.220.4.191:4022/udp/225.1.8.7:8104
CCTV-8电视剧,http://124.220.4.191:4022/udp/225.1.8.85:8000
CCTV-9纪录,http://124.220.4.191:4022/udp/225.1.8.9:8112
CCTV-10科教,http://124.220.4.191:4022/udp/225.1.8.10:8116
CCTV-11戏曲,http://124.220.4.191:4022/udp/225.1.8.73:8120
CCTV-12社会与法,http://124.220.4.191:4022/udp/225.1.8.12:8124
CCTV-13新闻,http://124.220.4.191:4022/udp/225.1.8.168:8130
CCTV-14少儿,http://124.220.4.191:4022/udp/225.1.8.14:8132
CCTV-15音乐,http://124.220.4.191:4022/udp/225.1.8.74:8136
CCTV-17农业农村,http://124.220.4.191:4022/udp/225.1.8.17:8144
CCTV-5+体育赛事,http://124.220.4.191:4022/udp/225.1.8.20:8004
湖南卫视,http://124.220.4.191:4022/udp/225.1.8.41:8012
深圳卫视,http://124.220.4.191:4022/udp/225.1.8.43:8020
江苏卫视,http://124.220.4.191:4022/udp/225.1.8.44:8028
东方卫视,http://124.220.4.191:4022/udp/225.1.8.45:8032
浙江卫视,http://124.220.4.191:4022/udp/225.1.8.46:8036
湖北卫视,http://124.220.4.191:4022/udp/225.1.8.47:8044
天津卫视,http://124.220.4.191:4022/udp/225.1.8.48:8044
广东卫视,http://124.220.4.191:4022/udp/225.1.8.49:8048
山东卫视,http://124.220.4.191:4022/udp/225.1.8.50:8052
辽宁卫视,http://124.220.4.191:4022/udp/225.1.8.51:8056
安徽卫视,http://124.220.4.191:4022/udp/225.1.8.52:8064
河北卫视,http://124.220.4.191:4022/udp/225.1.8.76:8002
贵州卫视,http://124.220.4.191:4022/udp/225.1.8.77:8076
东南卫视,http://124.220.4.191:4022/udp/225.1.8.79:8148
江西卫视,http://124.220.4.191:4022/udp/225.1.8.171:8166
重庆卫视,http://124.220.4.191:4022/udp/225.1.8.172:8162
黑龙江卫视,http://124.220.4.191:4022/udp/225.1.8.42:8016
CETV-1,http://124.220.4.191:4022/udp/225.1.8.32:8152
湖南金鹰纪实,http://124.220.4.191:4022/udp/225.1.8.31:8156
上海纪实人文,http://124.220.4.191:4022/udp/225.1.8.53:8060
湖南快乐垂钓,http://124.220.4.191:4022/udp/225.1.8.71:8002
湖南茶频道,http://124.220.4.191:4022/udp/225.1.8.72:8002
北京卫视,http://124.220.4.191:4022/udp/225.1.8.21:8002
BRTV文艺频道,http://124.220.4.191:4022/udp/225.1.8.22:8002
BRTV科教频道,http://124.220.4.191:4022/udp/225.1.8.105:8002
BRTV影视频道,http://124.220.4.191:4022/udp/225.1.8.82:8000
BRTV财经频道,http://124.220.4.191:4022/udp/225.1.8.106:8002
BRTV体育频道,http://124.220.4.191:4022/udp/225.1.8.23:8002
BRTV生活频道,http://124.220.4.191:4022/udp/225.1.8.108:8002
BRTV新闻频道,http://124.220.4.191:4022/udp/225.1.8.83:8000
BRTV卡酷少儿,http://124.220.4.191:4022/udp/225.1.8.35:8000
房山电视台,http://124.220.4.191:4022/udp/225.1.8.68:8002
朝阳融媒,http://124.220.4.191:4022/udp/225.1.8.69:8002
北京IPTV淘精彩,http://124.220.4.191:4022/udp/225.1.8.33:8002
北京IPTV淘BABY,http://124.220.4.191:4022/udp/225.1.8.36:8002
北京IPTV淘剧场,http://124.220.4.191:4022/udp/225.1.8.37:8002
北京IPTV淘电影,http://124.220.4.191:4022/udp/225.1.8.38:8002
北京IPTV淘娱乐,http://124.220.4.191:4022/udp/225.1.8.61:8002
北京IPTV萌宠TV,http://124.220.4.191:4022/udp/225.1.8.63:8002
北京IPTV4K超高清,http://124.220.4.191:4022/udp/225.1.8.211:8002
华数爱上4K,http://124.220.4.191:4022/udp/225.1.8.80:2000
重温经典,http://124.220.4.191:4022/udp/225.1.8.39:8002
CCTV-1综合,http://124.220.4.191:4022/udp/225.1.8.1:8008
CCTV-2财经,http://124.220.4.191:4022/udp/225.1.8.2:8084
CCTV-3综艺,http://124.220.4.191:4022/udp/225.1.8.88:8000
CCTV-4中文国际,http://124.220.4.191:4022/udp/225.1.8.4:8092
CCTV-5体育,http://124.220.4.191:4022/udp/225.1.8.89:8000
CCTV-6电影,http://124.220.4.191:4022/udp/225.1.8.84:8000
CCTV-7国防军事,http://124.220.4.191:4022/udp/225.1.8.7:8104
CCTV-8电视剧,http://124.220.4.191:4022/udp/225.1.8.85:8000
CCTV-9纪录,http://124.220.4.191:4022/udp/225.1.8.9:8112
CCTV-10科教,http://124.220.4.191:4022/udp/225.1.8.10:8116
CCTV-11戏曲,http://124.220.4.191:4022/udp/225.1.8.73:8120
CCTV-12社会与法,http://124.220.4.191:4022/udp/225.1.8.12:8124
CCTV-13新闻,http://124.220.4.191:4022/udp/225.1.8.168:8130
CCTV-14少儿,http://124.220.4.191:4022/udp/225.1.8.14:8132
CCTV-15音乐,http://124.220.4.191:4022/udp/225.1.8.74:8136
CCTV-17农业农村,http://124.220.4.191:4022/udp/225.1.8.17:8144
CCTV-5+体育赛事,http://124.220.4.191:4022/udp/225.1.8.20:8004
湖南卫视,http://124.220.4.191:4022/udp/225.1.8.41:8012
深圳卫视,http://124.220.4.191:4022/udp/225.1.8.43:8020
江苏卫视,http://124.220.4.191:4022/udp/225.1.8.44:8028
东方卫视,http://124.220.4.191:4022/udp/225.1.8.45:8032
浙江卫视,http://124.220.4.191:4022/udp/225.1.8.46:8036
湖北卫视,http://124.220.4.191:4022/udp/225.1.8.47:8044
天津卫视,http://124.220.4.191:4022/udp/225.1.8.48:8044
广东卫视,http://124.220.4.191:4022/udp/225.1.8.49:8048
山东卫视,http://124.220.4.191:4022/udp/225.1.8.50:8052
辽宁卫视,http://124.220.4.191:4022/udp/225.1.8.51:8056
安徽卫视,http://124.220.4.191:4022/udp/225.1.8.52:8064
河北卫视,http://124.220.4.191:4022/udp/225.1.8.76:8002
贵州卫视,http://124.220.4.191:4022/udp/225.1.8.77:8076
东南卫视,http://124.220.4.191:4022/udp/225.1.8.79:8148
江西卫视,http://124.220.4.191:4022/udp/225.1.8.171:8166
重庆卫视,http://124.220.4.191:4022/udp/225.1.8.172:8162
黑龙江卫视,http://124.220.4.191:4022/udp/225.1.8.42:8016
CETV-1,http://124.220.4.191:4022/udp/225.1.8.32:8152
湖南金鹰纪实,http://124.220.4.191:4022/udp/225.1.8.31:8156
上海纪实人文,http://124.220.4.191:4022/udp/225.1.8.53:8060
湖南快乐垂钓,http://124.220.4.191:4022/udp/225.1.8.71:8002
湖南茶频道,http://124.220.4.191:4022/udp/225.1.8.72:8002
